sample_delay_us,ch1_V
-19.008000,-0.1790357
-19.000000,-0.1790890
-18.992000,-0.1791424
-18.984000,-0.1790890
-18.976000,-0.1790357
-18.968000,-0.1790357
-18.960000,-0.1790357
-18.952000,-0.1790890
-18.944000,-0.1790357
-18.936000,-0.1790357
-18.928000,-0.1790890
-18.920000,-0.1790890
-18.912000,-0.1790357
-18.904000,-0.1789290
-18.896000,-0.1789824
-18.888000,-0.1790890
-18.880000,-0.1789824
-18.872000,-0.1789824
-18.864000,-0.1789824
-18.856000,-0.1789824
-18.848000,-0.1790357
-18.840000,-0.1790357
-18.832000,-0.1790357
-18.824000,-0.1790357
-18.816000,-0.1790357
-18.808000,-0.1790357
-18.800000,-0.1790890
-18.792000,-0.1789824
-18.784000,-0.1789290
-18.776000,-0.1789290
-18.768000,-0.1789824
-18.760000,-0.1789824
-18.752000,-0.1790357
-18.744000,-0.1790357
-18.736000,-0.1790357
-18.728000,-0.1789290
-18.720000,-0.1788757
-18.712000,-0.1789290
-18.704000,-0.1789290
-18.696000,-0.1789290
-18.688000,-0.1789290
-18.680000,-0.1788757
-18.672000,-0.1789824
-18.664000,-0.1790890
-18.656000,-0.1790890
-18.648000,-0.1789824
-18.640000,-0.1789290
-18.632000,-0.1790357
-18.624000,-0.1789290
-18.616000,-0.1788757
-18.608000,-0.1788757
-18.600000,-0.1789290
-18.592000,-0.1789290
-18.584000,-0.1789824
-18.576000,-0.1789290
-18.568000,-0.1789290
-18.560000,-0.1788757
-18.552000,-0.1788757
-18.544000,-0.1788757
-18.536000,-0.1788223
-18.528000,-0.1788223
-18.520000,-0.1788757
-18.512000,-0.1788223
-18.504000,-0.1788223
-18.496000,-0.1789290
-18.488000,-0.1788223
-18.480000,-0.1787690
