sample_delay_us,air_paired_mV,spanner_mV,air_earlier_mV
1.812999999999999901e+01,7.567277108433728694e-01,2.290746385542168895e+01,1.365399999999999947e+00
1.814000000000000057e+01,7.320518072289151634e-01,2.291568915662650596e+01,1.365399999999999947e+00
1.814999999999999858e+01,7.649530120481922157e-01,2.302261807228916979e+01,2.048099999999999810e+00
1.816000000000000014e+01,7.567277108433729804e-01,2.304729397590362794e+01,2.048099999999999810e+00
1.817000000000000171e+01,9.212337349397582420e-01,2.294036506024096767e+01,2.730799999999999894e+00
1.817999999999999972e+01,8.965578313253005360e-01,2.295681566265060880e+01,2.730799999999999894e+00
1.818999999999999773e+01,9.870361445783123466e-01,2.303906867469880382e+01,2.048099999999999810e+00
1.819999999999999929e+01,1.028162650602408856e+00,2.306374457831326197e+01,2.730799999999999894e+00
1.821000000000000085e+01,1.052838554216866340e+00,2.321180000000001442e+01,2.048099999999999810e+00
1.821999999999999886e+01,1.077514457831323824e+00,2.320357469879519385e+01,2.048099999999999810e+00
1.823000000000000043e+01,1.167992771084336079e+00,2.317067349397592579e+01,2.730799999999999894e+00
1.824000000000000199e+01,1.233795180722890183e+00,2.316244819277110167e+01,2.730799999999999894e+00
1.825000000000000000e+01,1.348949397590360144e+00,2.325292650602411726e+01,3.413499999999999979e+00
1.825999999999999801e+01,1.324273493975902438e+00,2.329405301204821654e+01,3.413499999999999979e+00
1.826999999999999957e+01,1.307822891566263968e+00,2.340098192771086616e+01,1.365399999999999947e+00
1.828000000000000114e+01,1.274921686746987248e+00,2.336808072289158744e+01,1.365399999999999947e+00
1.828999999999999915e+01,1.472328915662650006e+00,2.339275662650604204e+01,2.730799999999999894e+00
1.830000000000000071e+01,1.505230120481927170e+00,2.341743253012050019e+01,2.730799999999999894e+00
1.830999999999999872e+01,1.595708433734938536e+00,2.350791084337351577e+01,3.413499999999999979e+00
1.832000000000000028e+01,1.579257831325300288e+00,2.345855903614459947e+01,2.730799999999999894e+00
1.832999999999999829e+01,1.636834939759035823e+00,2.353258674698797748e+01,3.413499999999999979e+00
1.833999999999999986e+01,1.645060240963854614e+00,2.354903734939761506e+01,3.413499999999999979e+00
1.835000000000000142e+01,1.751989156626505340e+00,2.368886746987953629e+01,3.413499999999999979e+00
1.835999999999999943e+01,1.719087951807228398e+00,2.366419156626508524e+01,3.413499999999999979e+00
1.837000000000000099e+01,1.784890361445782947e+00,2.366419156626508169e+01,2.730799999999999894e+00
1.837999999999999901e+01,1.801340963855421418e+00,2.368064216867471927e+01,2.730799999999999894e+00
1.839000000000000057e+01,1.908269879518072809e+00,2.372176867469881856e+01,3.413499999999999979e+00
1.839999999999999858e+01,1.867143373493975966e+00,2.375466987951809017e+01,4.096199999999999619e+00
1.841000000000000014e+01,1.982297590361445483e+00,2.383692289156628874e+01,3.413499999999999979e+00
1.842000000000000171e+01,1.982297590361446149e+00,2.385337349397592988e+01,3.413499999999999979e+00
1.842999999999999972e+01,2.015198795180723312e+00,2.388627469879519793e+01,2.730799999999999894e+00
1.844000000000000128e+01,2.023424096385542992e+00,2.386159879518074689e+01,2.730799999999999894e+00
1.844999999999999929e+01,2.261957831325300816e+00,2.401787951807230570e+01,4.096199999999999619e+00
1.846000000000000085e+01,2.261957831325300372e+00,2.402610481927712627e+01,4.096199999999999619e+00
1.846999999999999886e+01,2.311309638554216228e+00,2.397675301204822063e+01,4.096199999999999619e+00
1.848000000000000043e+01,2.286633734939758522e+00,2.398497831325303409e+01,4.096199999999999619e+00
1.849000000000000199e+01,2.294859036144577313e+00,2.405900602409639788e+01,4.096199999999999619e+00
1.850000000000000000e+01,2.294859036144577313e+00,2.410013253012049006e+01,4.096199999999999619e+00
1.850999999999999801e+01,2.533392771084336026e+00,2.415770963855423048e+01,2.730799999999999894e+00
1.851999999999999957e+01,2.533392771084336470e+00,2.420706144578313612e+01,2.730799999999999894e+00
1.853000000000000114e+01,2.615645783132529267e+00,2.428108915662652478e+01,4.778900000000000148e+00
1.853999999999999915e+01,2.607420481927708700e+00,2.428108915662652834e+01,5.461599999999999788e+00
1.855000000000000071e+01,2.607420481927709588e+00,2.423173734939758361e+01,4.778900000000000148e+00
1.856000000000000227e+01,2.640321686746986529e+00,2.423996265060241484e+01,4.778900000000000148e+00
1.857000000000000028e+01,2.722574698795179327e+00,2.434689156626505735e+01,4.096199999999999619e+00
1.857999999999999829e+01,2.780151807228914418e+00,2.442091927710842469e+01,4.096199999999999619e+00
1.858999999999999986e+01,2.837728915662648621e+00,2.444559518072288995e+01,4.778900000000000148e+00
1.860000000000000142e+01,2.845954216867467856e+00,2.443736987951807293e+01,4.778900000000000148e+00
1.860999999999999943e+01,2.887080722891564477e+00,2.455252409638554667e+01,4.096199999999999619e+00
1.862000000000000099e+01,2.870630120481925562e+00,2.455252409638554667e+01,4.096199999999999619e+00
1.862999999999999901e+01,2.952883132530119248e+00,2.453607349397589843e+01,5.461599999999999788e+00
1.864000000000000057e+01,2.936432530120480777e+00,2.451139759036144028e+01,5.461599999999999788e+00
1.864999999999999858e+01,3.109163855421685607e+00,2.453607349397589843e+01,4.096199999999999619e+00
1.866000000000000014e+01,3.109163855421685163e+00,2.454429879518072255e+01,4.096199999999999619e+00
1.867000000000000171e+01,3.216092771084337443e+00,2.468412891566264733e+01,5.461599999999999788e+00
1.867999999999999972e+01,3.199642168674698528e+00,2.469235421686746434e+01,5.461599999999999788e+00
1.869000000000000128e+01,3.183191566265058281e+00,2.471703012048193315e+01,4.778900000000000148e+00
1.869999999999999929e+01,3.240768674698793372e+00,2.466767831325300975e+01,4.778900000000000148e+00
1.871000000000000085e+01,3.207867469879517319e+00,2.479928313253011396e+01,5.461599999999999788e+00
1.871999999999999886e+01,3.191416867469878405e+00,2.476638192771083169e+01,5.461599999999999788e+00
1.873000000000000043e+01,3.380598795180722593e+00,2.483218433734938912e+01,4.778900000000000148e+00
1.874000000000000199e+01,3.397049397590361064e+00,2.484863493975903381e+01,4.778900000000000148e+00
1.875000000000000000e+01,3.495753012048191888e+00,2.481573373493975154e+01,4.778900000000000148e+00
1.876000000000000156e+01,3.503978313253011123e+00,2.478283253012047638e+01,5.461599999999999788e+00
1.876999999999999957e+01,3.520428915662650926e+00,2.502959156626505788e+01,5.461599999999999788e+00
1.878000000000000114e+01,3.512203614457831247e+00,2.502959156626505788e+01,5.461599999999999788e+00
1.878999999999999915e+01,3.652033734939760024e+00,2.498023975903614513e+01,5.461599999999999788e+00
1.880000000000000071e+01,3.701385542168675880e+00,2.498846506024096570e+01,5.461599999999999788e+00
1.880999999999999872e+01,3.586231325301204809e+00,2.501314096385542030e+01,5.461599999999999788e+00
1.882000000000000028e+01,3.643808433734940788e+00,2.503781686746987489e+01,5.461599999999999788e+00
1.883000000000000185e+01,3.816539759036145618e+00,2.524344939759037487e+01,6.144299999999999429e+00
1.883999999999999986e+01,3.841215662650602880e+00,2.522699879518073729e+01,6.144299999999999429e+00
1.885000000000000142e+01,3.849440963855422559e+00,2.513652048192770749e+01,6.144299999999999429e+00
1.885999999999999943e+01,3.857666265060241795e+00,2.512006987951806636e+01,6.144299999999999429e+00
1.887000000000000099e+01,3.915243373493977774e+00,2.519409759036145147e+01,5.461599999999999788e+00
1.887999999999999901e+01,3.898792771084338860e+00,2.522699879518073018e+01,5.461599999999999788e+00
1.889000000000000057e+01,3.972820481927713754e+00,2.516942168674699332e+01,5.461599999999999788e+00
1.889999999999999858e+01,4.022172289156628722e+00,2.512829518072289403e+01,6.144299999999999429e+00
1.891000000000000014e+01,4.055073493975905663e+00,2.537505421686747553e+01,6.826999999999999957e+00
1.892000000000000171e+01,4.030397590361448401e+00,2.539973012048193368e+01,6.826999999999999957e+00
1.892999999999999972e+01,4.178453012048194637e+00,2.549843373493977339e+01,6.144299999999999429e+00
1.894000000000000128e+01,4.170227710843376734e+00,2.553133493975904500e+01,6.144299999999999429e+00
1.894999999999999929e+01,4.277156626506028125e+00,2.536682891566265852e+01,6.144299999999999429e+00
1.896000000000000085e+01,4.219579518072292146e+00,2.536682891566265852e+01,6.826999999999999957e+00
1.896999999999999886e+01,4.260706024096387878e+00,2.555601084337351736e+01,6.144299999999999429e+00
1.898000000000000043e+01,4.285381927710846917e+00,2.553133493975905921e+01,6.144299999999999429e+00
1.899000000000000199e+01,4.425212048192772585e+00,2.544908192771084643e+01,5.461599999999999788e+00
1.900000000000000000e+01,4.400536144578315323e+00,2.546553253012049467e+01,5.461599999999999788e+00
1.901000000000000156e+01,4.293607228915665708e+00,2.560536265060241590e+01,6.826999999999999957e+00
1.901999999999999957e+01,4.367634939759039270e+00,2.557246144578313718e+01,7.509699999999999598e+00
1.903000000000000114e+01,4.630844578313254800e+00,2.567939036144579390e+01,6.826999999999999957e+00
1.903999999999999915e+01,4.556816867469881238e+00,2.569584096385542793e+01,6.826999999999999957e+00
1.905000000000000071e+01,4.556816867469883903e+00,2.570406626506025205e+01,6.144299999999999429e+00
1.905999999999999872e+01,4.540366265060245432e+00,2.569584096385543504e+01,6.144299999999999429e+00
1.907000000000000028e+01,4.696646987951811347e+00,2.574519277108435489e+01,6.144299999999999429e+00
1.908000000000000185e+01,4.704872289156629250e+00,2.579454457831326408e+01,6.144299999999999429e+00
1.908999999999999986e+01,4.639069879518075368e+00,2.575341807228916124e+01,7.509699999999999598e+00
1.910000000000000142e+01,4.680196385542171100e+00,2.577809397590361229e+01,7.509699999999999598e+00
1.910999999999999943e+01,4.762449397590365230e+00,2.572051686746989319e+01,6.826999999999999957e+00
1.912000000000000099e+01,4.787125301204822492e+00,2.574519277108435489e+01,6.826999999999999957e+00
1.912999999999999901e+01,4.885828915662654204e+00,2.595082530120482645e+01,6.144299999999999429e+00
1.914000000000000057e+01,4.820026506024098545e+00,2.592614939759037540e+01,6.144299999999999429e+00
1.914999999999999858e+01,4.877603614457832748e+00,2.590147349397590304e+01,7.509699999999999598e+00
1.916000000000000014e+01,4.902279518072291786e+00,2.588502289156626546e+01,7.509699999999999598e+00
1.917000000000000171e+01,5.000983132530120834e+00,2.595082530120482645e+01,7.509699999999999598e+00
1.917999999999999972e+01,5.017433734939757528e+00,2.592614939759036474e+01,7.509699999999999598e+00
1.919000000000000128e+01,5.157263855421686749e+00,2.607420481927711364e+01,6.826999999999999957e+00
1.919999999999999929e+01,5.124362650602409808e+00,2.612355662650602639e+01,6.144299999999999429e+00
1.921000000000000085e+01,5.033884337349396887e+00,2.613178192771084696e+01,6.826999999999999957e+00
1.921999999999999886e+01,5.050334939759035358e+00,2.606597951807229308e+01,6.826999999999999957e+00
1.923000000000000043e+01,5.149038554216867958e+00,2.608243012048193421e+01,7.509699999999999598e+00
1.923999999999999844e+01,5.165489156626504652e+00,2.606597951807228597e+01,7.509699999999999598e+00
1.925000000000000000e+01,5.280643373493973947e+00,2.618113373493976326e+01,7.509699999999999598e+00
1.926000000000000156e+01,5.264192771084333700e+00,2.620580963855422496e+01,7.509699999999999598e+00
1.926999999999999957e+01,5.297093975903613305e+00,2.618113373493975615e+01,6.826999999999999957e+00
1.928000000000000114e+01,5.329995180722890247e+00,2.619758433734940795e+01,6.826999999999999957e+00
1.928999999999999915e+01,5.346445783132527829e+00,2.621403493975903132e+01,7.509699999999999598e+00
1.930000000000000071e+01,5.362896385542164523e+00,2.622226024096385544e+01,7.509699999999999598e+00
1.930999999999999872e+01,5.428698795180721071e+00,2.631273855421687813e+01,6.826999999999999957e+00
1.932000000000000028e+01,5.412248192771081712e+00,2.629628795180724410e+01,6.826999999999999957e+00
1.932999999999999829e+01,5.461599999999995347e+00,2.630451325301204335e+01,7.509699999999999598e+00
1.933999999999999986e+01,5.494501204819271400e+00,2.631273855421685681e+01,7.509699999999999598e+00
1.935000000000000142e+01,5.543853012048189477e+00,2.639499156626505183e+01,6.826999999999999957e+00
1.935999999999999943e+01,5.543853012048189477e+00,2.638676626506024192e+01,6.826999999999999957e+00
1.937000000000000099e+01,5.642556626506017636e+00,2.637031566265060079e+01,7.509699999999999598e+00
1.937999999999999901e+01,5.617880722891562151e+00,2.634563975903613553e+01,7.509699999999999598e+00
1.939000000000000057e+01,5.642556626506019413e+00,2.646079397590359505e+01,7.509699999999999598e+00
1.939999999999999858e+01,5.634331325301199733e+00,2.642789277108433410e+01,7.509699999999999598e+00
1.941000000000000014e+01,5.741260240963848460e+00,2.652659638554216315e+01,7.509699999999999598e+00
1.942000000000000171e+01,5.765936144578306610e+00,2.650192048192770500e+01,7.509699999999999598e+00
1.942999999999999972e+01,5.675457831325294578e+00,2.652659638554216315e+01,7.509699999999999598e+00
1.944000000000000128e+01,5.708359036144571519e+00,2.651014578313251846e+01,7.509699999999999598e+00
1.944999999999999929e+01,5.905766265060236719e+00,2.660884939759035461e+01,8.192399999999999238e+00
1.946000000000000085e+01,5.864639759036140099e+00,2.664997590361444679e+01,8.192399999999999238e+00
1.946999999999999886e+01,5.807062650602402343e+00,2.655127228915662485e+01,7.509699999999999598e+00
1.948000000000000043e+01,5.790612048192763872e+00,2.655127228915662485e+01,7.509699999999999598e+00
1.948999999999999844e+01,5.979793975903606729e+00,2.663352530120480566e+01,7.509699999999999598e+00
1.950000000000000000e+01,5.971568674698788826e+00,2.661707469879517518e+01,7.509699999999999598e+00
1.950999999999999801e+01,6.029145783132523029e+00,2.669110240963854963e+01,8.192399999999999238e+00
1.951999999999999957e+01,5.979793975903606729e+00,2.669110240963856029e+01,8.192399999999999238e+00
1.953000000000000114e+01,6.004469879518064879e+00,2.676513012048192053e+01,8.192399999999999238e+00
1.953999999999999915e+01,6.070272289156618761e+00,2.679803132530120280e+01,8.192399999999999238e+00
1.955000000000000071e+01,6.160750602409631682e+00,2.673222891566266313e+01,7.509699999999999598e+00
1.956000000000000227e+01,6.094948192771077800e+00,2.670755301204819787e+01,7.509699999999999598e+00
1.957000000000000028e+01,6.136074698795172644e+00,2.673222891566264536e+01,8.875099999999997991e+00
1.957999999999999829e+01,6.152525301204812003e+00,2.674867951807227939e+01,8.875099999999997991e+00
1.958999999999999986e+01,6.251228915662644603e+00,2.683915783132529853e+01,8.192399999999999238e+00
1.960000000000000142e+01,6.234778313253006132e+00,2.683093253012047796e+01,8.192399999999999238e+00
1.960999999999999943e+01,6.152525301204811115e+00,2.682270722891565384e+01,8.192399999999999238e+00
1.962000000000000099e+01,6.168975903614450473e+00,2.684738313253011199e+01,8.192399999999999238e+00
1.962999999999999901e+01,6.391059036144575600e+00,2.686383373493974958e+01,8.192399999999999238e+00
1.964000000000000057e+01,6.391059036144573824e+00,2.684738313253011199e+01,8.192399999999999238e+00
1.964999999999999858e+01,6.341707228915657524e+00,2.678158072289156166e+01,8.192399999999999238e+00
1.966000000000000014e+01,6.358157831325296883e+00,2.682270722891565384e+01,8.192399999999999238e+00
1.967000000000000171e+01,6.432185542168672221e+00,2.695431204819276516e+01,8.875099999999997991e+00
1.967999999999999972e+01,6.407509638554214071e+00,2.696253734939758218e+01,8.875099999999997991e+00
1.968999999999999773e+01,6.374608433734935353e+00,2.695431204819277582e+01,7.509699999999999598e+00
1.969999999999999929e+01,6.391059036144572936e+00,2.688028433734939782e+01,7.509699999999999598e+00
1.971000000000000085e+01,6.580240963855420233e+00,2.692963614457830701e+01,8.192399999999999238e+00
1.971999999999999886e+01,6.563790361445782651e+00,2.692963614457830701e+01,8.875099999999997991e+00
1.973000000000000043e+01,6.530889156626503045e+00,2.713526867469878567e+01,8.875099999999997991e+00
1.974000000000000199e+01,6.522663855421685142e+00,2.708591686746986937e+01,8.875099999999997991e+00
1.975000000000000000e+01,6.621367469879513301e+00,2.703656506024096018e+01,8.192399999999999238e+00
1.975999999999999801e+01,6.555565060240959419e+00,2.702833975903614316e+01,8.192399999999999238e+00
1.976999999999999957e+01,6.695395180722890416e+00,2.711059277108433108e+01,8.875099999999997991e+00
1.978000000000000114e+01,6.670719277108431378e+00,2.713526867469878923e+01,8.875099999999997991e+00
1.978999999999999915e+01,6.637818072289153548e+00,2.700366385542167436e+01,8.192399999999999238e+00
1.980000000000000071e+01,6.678944578313250169e+00,2.703656506024096018e+01,8.192399999999999238e+00
1.981000000000000227e+01,6.835225301204821413e+00,2.717639518072289206e+01,8.875099999999997991e+00
1.982000000000000028e+01,6.827000000000000846e+00,2.721752168674699135e+01,8.875099999999997991e+00
1.982999999999999829e+01,6.761197590361445187e+00,2.709414216867469705e+01,8.875099999999997991e+00
1.983999999999999986e+01,6.728296385542165581e+00,2.710236746987951406e+01,8.875099999999997991e+00
1.985000000000000142e+01,6.909253012048190534e+00,2.731622530120481684e+01,8.192399999999999238e+00
1.985999999999999943e+01,6.958604819277107723e+00,2.725864819277108353e+01,8.192399999999999238e+00
1.987000000000000099e+01,6.983280722891566761e+00,2.707769156626505591e+01,8.875099999999997991e+00
1.988000000000000256e+01,6.942154216867468364e+00,2.706946626506023890e+01,8.875099999999997991e+00
1.989000000000000057e+01,6.909253012048190534e+00,2.725864819277107642e+01,8.875099999999997991e+00
1.989999999999999858e+01,6.901027710843373519e+00,2.726687349397590054e+01,8.875099999999997991e+00
1.991000000000000014e+01,6.942154216867471028e+00,2.726687349397590054e+01,8.875099999999997991e+00
1.992000000000000171e+01,6.917478313253011990e+00,2.721752168674698069e+01,8.875099999999997991e+00
1.992999999999999972e+01,7.090209638554216376e+00,2.728332409638553457e+01,8.192399999999999238e+00
1.993999999999999773e+01,7.090209638554216376e+00,2.726687349397589344e+01,8.875099999999997991e+00
1.994999999999999929e+01,7.147786746987953244e+00,2.736557710843373670e+01,9.557800000000000296e+00
1.996000000000000085e+01,7.098434939759036943e+00,2.734090120481927855e+01,9.557800000000000296e+00
1.996999999999999886e+01,7.057308433734938546e+00,2.730799999999999983e+01,8.875099999999997991e+00
1.998000000000000043e+01,7.106660240963855735e+00,2.734090120481927144e+01,8.875099999999997991e+00
1.999000000000000199e+01,7.205363855421687447e+00,2.736557710843372604e+01,8.875099999999997991e+00
2.000000000000000000e+01,7.197138554216868656e+00,2.733267590361445443e+01,8.875099999999997991e+00
2.000999999999999801e+01,7.114885542168674526e+00,2.745605542168675584e+01,8.875099999999997991e+00
2.001999999999999957e+01,7.123110843373493317e+00,2.743960481927710759e+01,8.875099999999997991e+00
2.003000000000000114e+01,7.262940963855423426e+00,2.741492891566264589e+01,8.875099999999997991e+00
2.003999999999999915e+01,7.304067469879518271e+00,2.739025301204819840e+01,8.875099999999997991e+00
2.005000000000000071e+01,7.378095180722888280e+00,2.746428072289156219e+01,9.557800000000000296e+00
2.006000000000000227e+01,7.378095180722890056e+00,2.746428072289156574e+01,9.557800000000000296e+00
2.007000000000000028e+01,7.328743373493974644e+00,2.745605542168673807e+01,8.875099999999997991e+00
2.007999999999999829e+01,7.353419277108431018e+00,2.748895662650601679e+01,9.557800000000000296e+00
2.008999999999999986e+01,7.410996385542168774e+00,2.757120963855420470e+01,8.875099999999997991e+00
2.010000000000000142e+01,7.402771084337349983e+00,2.761233614457830043e+01,9.557800000000000296e+00
2.010999999999999943e+01,7.378095180722890944e+00,2.753008313253012673e+01,8.875099999999997991e+00
2.012000000000000099e+01,7.378095180722890056e+00,2.751363253012048560e+01,8.875099999999997991e+00
2.012999999999999901e+01,7.452122891566265395e+00,2.752185783132529906e+01,8.875099999999997991e+00
2.014000000000000057e+01,7.485024096385544112e+00,2.747250602409638276e+01,8.875099999999997991e+00
2.014999999999999858e+01,7.641304819277105587e+00,2.757943493975903237e+01,9.557800000000000296e+00
2.016000000000000014e+01,7.616628915662648325e+00,2.760411084337348342e+01,9.557800000000000296e+00
2.016999999999999815e+01,7.641304819277107363e+00,2.752185783132529906e+01,8.875099999999997991e+00
2.017999999999999972e+01,7.583727710843371383e+00,2.756298433734939479e+01,8.875099999999997991e+00
2.019000000000000128e+01,7.534375903614455083e+00,2.753008313253012318e+01,9.557800000000000296e+00
2.020000000000000284e+01,7.559051807228911457e+00,2.753830843373494019e+01,9.557800000000000296e+00
2.021000000000000085e+01,7.649530120481925266e+00,2.762056144578312455e+01,1.024049999999999905e+01
2.021999999999999886e+01,7.600178313253011630e+00,2.759588554216866640e+01,9.557800000000000296e+00
2.023000000000000043e+01,7.674206024096386969e+00,2.758766024096385294e+01,8.875099999999997991e+00
2.024000000000000199e+01,7.674206024096386081e+00,2.757120963855421536e+01,8.875099999999997991e+00
2.025000000000000000e+01,7.715332530120480037e+00,2.769458915662650611e+01,9.557800000000000296e+00
2.025999999999999801e+01,7.715332530120478260e+00,2.771926506024096426e+01,9.557800000000000296e+00
2.026999999999999957e+01,7.665980722891564625e+00,2.768636385542168554e+01,1.024049999999999905e+01
2.028000000000000114e+01,7.690656626506023663e+00,2.764523734939758626e+01,1.024049999999999905e+01
2.028999999999999915e+01,7.789360240963851822e+00,2.770281445783131957e+01,8.875099999999997991e+00
2.030000000000000071e+01,7.797585542168673278e+00,2.778506746987951459e+01,8.875099999999997991e+00
2.030999999999999872e+01,7.781134939759039248e+00,2.767813855421686142e+01,9.557800000000000296e+00
2.032000000000000028e+01,7.789360240963858928e+00,2.763701204819276214e+01,9.557800000000000296e+00
2.032999999999999829e+01,7.888063855421682646e+00,2.776861686746987345e+01,9.557800000000000296e+00
2.033999999999999986e+01,7.879838554216863855e+00,2.778506746987950748e+01,1.024049999999999905e+01
2.035000000000000142e+01,7.879838554216869184e+00,2.771103975903612948e+01,9.557800000000000296e+00
2.035999999999999943e+01,7.879838554216869184e+00,2.767813855421685432e+01,9.557800000000000296e+00
2.037000000000000099e+01,7.994992771084336702e+00,2.768636385542168554e+01,9.557800000000000296e+00
2.038000000000000256e+01,8.011443373493975173e+00,2.775216626506023587e+01,9.557800000000000296e+00
2.039000000000000057e+01,7.962091566265063314e+00,2.784264457831325146e+01,1.024049999999999905e+01
2.039999999999999858e+01,7.912739759036145237e+00,2.782619397590361388e+01,9.557800000000000296e+00
2.041000000000000014e+01,7.994992771084338479e+00,2.772749036144577062e+01,9.557800000000000296e+00
2.042000000000000171e+01,7.994992771084339367e+00,2.771103975903612948e+01,9.557800000000000296e+00
2.042999999999999972e+01,8.175949397590361656e+00,2.769458915662650256e+01,1.024049999999999905e+01
2.044000000000000128e+01,8.110146987951805997e+00,2.774394096385542241e+01,1.024049999999999905e+01
2.044999999999999929e+01,8.052569879518072682e+00,2.783441927710842378e+01,9.557800000000000296e+00
2.046000000000000085e+01,8.069020481927710264e+00,2.782619397590361388e+01,9.557800000000000296e+00
2.046999999999999886e+01,8.151273493975901729e+00,2.785086987951806492e+01,9.557800000000000296e+00
2.048000000000000043e+01,8.101921686746987206e+00,2.783441927710842378e+01,9.557800000000000296e+00
2.048999999999999844e+01,8.192399999999999238e+00,2.784264457831325146e+01,1.024049999999999905e+01
2.050000000000000000e+01,8.175949397590359879e+00,2.782619397590361388e+01,1.024049999999999905e+01
2.050999999999999801e+01,8.184174698795180447e+00,2.785909518072288193e+01,9.557800000000000296e+00
2.051999999999999957e+01,8.184174698795178671e+00,2.785909518072288549e+01,9.557800000000000296e+00
2.053000000000000114e+01,8.241751807228910209e+00,2.780974337349397274e+01,9.557800000000000296e+00
2.053999999999999915e+01,8.217075903614455612e+00,2.780974337349397274e+01,9.557800000000000296e+00
2.055000000000000071e+01,8.200625301204814477e+00,2.794134819277108406e+01,1.024049999999999905e+01
2.056000000000000227e+01,8.167724096385537536e+00,2.794957349397590107e+01,1.024049999999999905e+01
2.057000000000000028e+01,8.274653012048190703e+00,2.789199638554215710e+01,9.557800000000000296e+00
2.057999999999999829e+01,8.274653012048190703e+00,2.786732048192770606e+01,9.557800000000000296e+00
2.058999999999999986e+01,8.348680722891566930e+00,2.783441927710842378e+01,1.024049999999999905e+01
2.060000000000000142e+01,8.373356626506023304e+00,2.790022168674698477e+01,1.024049999999999905e+01
2.060999999999999943e+01,8.249977108433732553e+00,2.790844698795180179e+01,1.024049999999999905e+01
2.062000000000000099e+01,8.258202409638553121e+00,2.793312289156625994e+01,1.024049999999999905e+01
2.062999999999999901e+01,8.340455421686744586e+00,2.788377108433735074e+01,9.557800000000000296e+00
2.064000000000000057e+01,8.365131325301202736e+00,2.787554578313252662e+01,9.557800000000000296e+00
2.064999999999999858e+01,8.430933734939754842e+00,2.792489759036143226e+01,1.024049999999999905e+01
2.066000000000000014e+01,8.430933734939756619e+00,2.790844698795179113e+01,1.024049999999999905e+01
2.067000000000000171e+01,8.439159036144573633e+00,2.796602409638553510e+01,1.024049999999999905e+01
2.067999999999999972e+01,8.406257831325298469e+00,2.792489759036143226e+01,1.024049999999999905e+01
2.068999999999999773e+01,8.496736144578314054e+00,2.789199638554215710e+01,1.024049999999999905e+01
2.069999999999999929e+01,8.463834939759035336e+00,2.787554578313251241e+01,1.024049999999999905e+01
2.071000000000000085e+01,8.463834939759033560e+00,2.807295301204818117e+01,1.092319999999999958e+01
2.071999999999999886e+01,8.480285542168671142e+00,2.805650240963854714e+01,1.092319999999999958e+01
2.073000000000000043e+01,8.496736144578315830e+00,2.794957349397589041e+01,1.024049999999999905e+01
2.074000000000000199e+01,8.554313253012047369e+00,2.794134819277107340e+01,1.024049999999999905e+01
2.075000000000000000e+01,8.653016867469878193e+00,2.794957349397590463e+01,1.024049999999999905e+01
2.076000000000000156e+01,8.669467469879515775e+00,2.797424939759035212e+01,1.024049999999999905e+01
2.076999999999999957e+01,8.529637349397589219e+00,2.806472771084335349e+01,1.024049999999999905e+01
2.078000000000000114e+01,8.529637349397585666e+00,2.800715060240962018e+01,1.024049999999999905e+01
2.078999999999999915e+01,8.661242168674693431e+00,2.806472771084335349e+01,1.024049999999999905e+01
2.080000000000000071e+01,8.694143373493970373e+00,2.807295301204817761e+01,1.024049999999999905e+01
2.080999999999999872e+01,8.669467469879513999e+00,2.808117831325299818e+01,1.092319999999999958e+01
2.082000000000000028e+01,8.653016867469878193e+00,2.804827710843372301e+01,1.092319999999999958e+01
2.082999999999999829e+01,8.743495180722888449e+00,2.799069999999999325e+01,1.024049999999999905e+01
2.083999999999999986e+01,8.743495180722886673e+00,2.802360120481927197e+01,1.024049999999999905e+01
2.085000000000000142e+01,8.669467469879512223e+00,2.809762891566263932e+01,1.092319999999999958e+01
2.085999999999999943e+01,8.669467469879508670e+00,2.810585421686746344e+01,1.160589999999999833e+01
2.086999999999999744e+01,8.661242168674696984e+00,2.792489759036144292e+01,1.092319999999999958e+01
2.087999999999999901e+01,8.718819277108432075e+00,2.791667228915662591e+01,1.092319999999999958e+01
2.089000000000000057e+01,8.908001204819274932e+00,2.808117831325300529e+01,1.024049999999999905e+01
2.090000000000000213e+01,8.908001204819276708e+00,2.811407951807228045e+01,1.024049999999999905e+01
2.091000000000000014e+01,8.801072289156621764e+00,2.808940361445781875e+01,1.092319999999999958e+01
2.092000000000000171e+01,8.743495180722886673e+00,2.806472771084336060e+01,1.092319999999999958e+01
2.092999999999999972e+01,8.875099999999996214e+00,2.800715060240963084e+01,1.092319999999999958e+01
2.094000000000000128e+01,8.850424096385536288e+00,2.806472771084336415e+01,1.092319999999999958e+01
2.094999999999999929e+01,8.891550602409635573e+00,2.799892530120480316e+01,1.024049999999999905e+01
2.096000000000000085e+01,8.883325301204815005e+00,2.800715060240962728e+01,1.024049999999999905e+01
2.096999999999999886e+01,8.833973493975898705e+00,2.804005180722889179e+01,1.024049999999999905e+01
2.098000000000000043e+01,8.792846987951804749e+00,2.808940361445781875e+01,1.024049999999999905e+01
2.099000000000000199e+01,8.965578313253013576e+00,2.812230481927709036e+01,1.160589999999999833e+01
2.100000000000000000e+01,9.023155421686746891e+00,2.811407951807226979e+01,1.160589999999999833e+01
2.100999999999999801e+01,8.949127710843367112e+00,2.804827710843371946e+01,1.160589999999999833e+01
2.101999999999999957e+01,8.965578313253008247e+00,2.806472771084335349e+01,1.160589999999999833e+01
2.103000000000000114e+01,8.973803614457827038e+00,2.799892530120480316e+01,1.092319999999999958e+01
